en_curid,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
15852,0.0646258503401361,0.108843537414966,0.0408163265306122,0.0738581146744412,0.0937803692905734,0.134596695821186,0.220602526724976,0.0816326530612245,0.0495626822157434,0.131681243926142
5119376,0.0797632468996618,0.0865276211950395,0.0301578354002255,0.108793686583991,0.0490417136414882,0.15163472378805,0.222660653889515,0.0828635851183765,0.0428410372040586,0.145715896279594
69880,0.0854961832061069,0.0844783715012723,0.044529262086514,0.116793893129771,0.0603053435114504,0.175572519083969,0.191857506361323,0.0743002544529262,0.0340966921119593,0.132569974554707
42068,0.0556920556920557,0.126945126945127,0.0319410319410319,0.0614250614250614,0.102375102375102,0.0974610974610975,0.265356265356265,0.0819000819000819,0.0515970515970516,0.125307125307125
24176,0.0623376623376623,0.115151515151515,0.0329004329004329,0.0623376623376623,0.0926406926406926,0.126406926406926,0.233766233766234,0.0926406926406926,0.0735930735930736,0.108225108225108
308,0.0458333333333333,0.115277777777778,0.0284722222222222,0.0659722222222222,0.0638888888888889,0.120833333333333,0.304861111111111,0.0506944444444444,0.0381944444444444,0.165972222222222
37313,0.116911764705882,0.100735294117647,0.0301470588235294,0.0875,0.0610294117647059,0.132352941176471,0.219852941176471,0.0705882352941176,0.0441176470588235,0.136764705882353
400738,0.0572519083969466,0.106870229007634,0.0229007633587786,0.0515267175572519,0.103053435114504,0.108778625954198,0.305343511450382,0.0591603053435115,0.0438931297709924,0.141221374045802
9288,0.0575945793337098,0.105025409373235,0.0383963862224732,0.0697346132128741,0.0827216261998871,0.145680406549972,0.227837380011293,0.0954263128176172,0.051948051948052,0.125635234330886
154698,0.0411622276029056,0.121065375302663,0.0314769975786925,0.0338983050847458,0.116222760290557,0.104116222760291,0.276029055690073,0.0774818401937046,0.0314769975786925,0.167070217917676
2629332,0.0359408033826638,0.109936575052854,0.0190274841437632,0.0613107822410148,0.118393234672304,0.0972515856236787,0.304439746300211,0.0676532769556025,0.040169133192389,0.145877378435518
44849,0.0549763033175355,0.11563981042654,0.0388625592417062,0.0720379146919431,0.108056872037915,0.0966824644549763,0.25781990521327,0.0549763033175355,0.0568720379146919,0.144075829383886
13623554,0.0950694633614819,0.083356033778262,0.0427676382457096,0.128575320076274,0.0539362571506402,0.168891310269681,0.194497412149278,0.0798147643693816,0.0405883955325524,0.112503405066739
6479315,0.025974025974026,0.126328217237308,0.012987012987013,0.0188902007083825,0.133412042502952,0.0708382526564345,0.31404958677686,0.0672963400236127,0.0543093270365998,0.175914994096812
12153654,0.0553935860058309,0.110058309037901,0.0233236151603499,0.0794460641399417,0.0881924198250729,0.134839650145773,0.236151603498542,0.075801749271137,0.0451895043731778,0.151603498542274
1806,0.056390977443609,0.122448979591837,0.0349087003222342,0.0719656283566058,0.0789473684210526,0.116004296455424,0.241675617615467,0.0655209452201933,0.0402792696025779,0.171858216970999
3747,0.0428396572827417,0.113831089351285,0.0195838433292534,0.0452876376988984,0.0905752753977968,0.0954712362301102,0.285189718482252,0.0587515299877601,0.0403916768665851,0.208078335373317
52711,0.0505494505494506,0.121978021978022,0.0230769230769231,0.0659340659340659,0.108791208791209,0.106593406593407,0.287912087912088,0.0527472527472527,0.0483516483516484,0.134065934065934
12520860,0.0422705314009662,0.111111111111111,0.0120772946859903,0.0567632850241546,0.114734299516908,0.103864734299517,0.278985507246377,0.0652173913043478,0.0507246376811594,0.164251207729469
17173785,0.0472914875322442,0.114359415305245,0.0429922613929493,0.0730868443680138,0.0885640584694755,0.120378331900258,0.221840068787618,0.0894239036973345,0.0679277730008599,0.134135855546002
83688,0.0347540983606557,0.134426229508197,0.0157377049180328,0.0281967213114754,0.139672131147541,0.0754098360655738,0.299672131147541,0.0754098360655738,0.0570491803278689,0.139672131147541
33163,0.0572549019607843,0.122352941176471,0.0266666666666667,0.0635294117647059,0.110588235294118,0.0917647058823529,0.254117647058824,0.087843137254902,0.0556862745098039,0.130196078431373
24041298,0.0430379746835443,0.10379746835443,0.0341772151898734,0.0582278481012658,0.121518987341772,0.105063291139241,0.286075949367089,0.0632911392405063,0.0430379746835443,0.141772151898734
20455,0.0616208975217683,0.133958472873409,0.0261219022103148,0.0622906898861353,0.087073007367716,0.123911587407904,0.241795043536504,0.0649698593436035,0.0502344273275285,0.148024112525117
156126,0.0741379310344828,0.122413793103448,0.0258620689655172,0.0525862068965517,0.0724137931034483,0.157758620689655,0.236206896551724,0.0810344827586207,0.0258620689655172,0.151724137931034
8145410,0.0527460576400217,0.107667210440457,0.0353452963567156,0.0810222947253942,0.0663404023926047,0.11963023382273,0.269168026101142,0.0755845568243611,0.0304513322457858,0.162044589450788
19376148,0.0513307984790875,0.124207858048162,0.0278833967046895,0.0703422053231939,0.0627376425855513,0.14765525982256,0.252217997465146,0.0950570342205323,0.0329531051964512,0.135614702154626
345802,0.0997134670487106,0.0842406876790831,0.0292263610315186,0.0802292263610315,0.0504297994269341,0.201719197707736,0.179369627507163,0.108882521489971,0.0269340974212034,0.139255014326648
14187,0.0760401721664275,0.102941176470588,0.0351506456241033,0.0972022955523673,0.0735294117647059,0.149928263988522,0.209469153515065,0.0749641319942611,0.0387374461979914,0.142037302725968
31460,0.0638852672750978,0.104302477183833,0.0430247718383312,0.0664928292046936,0.0977835723598435,0.11864406779661,0.249022164276402,0.0651890482398957,0.0378096479791395,0.153846153846154
783,0.0802115469369766,0.0885852798589687,0.0506831203173204,0.107536359629793,0.0572939620978405,0.169237549581313,0.19435874834729,0.0877038342882327,0.0418686646099603,0.122520934332305
29688374,0.0575815738963532,0.116442738323736,0.0294305822136916,0.073576455534229,0.0646193218170186,0.124760076775432,0.249520153550864,0.0601407549584133,0.0339091490722969,0.190019193857965
17914,0.0617283950617284,0.112874779541446,0.0323339212228101,0.0764256319811875,0.0981775426219871,0.114638447971781,0.23750734861846,0.096413874191652,0.0464432686654909,0.123456790123457
16175,0.0527522935779817,0.130160550458716,0.0309633027522936,0.0447247706422018,0.113532110091743,0.0980504587155963,0.279816513761468,0.0567660550458716,0.044151376146789,0.149082568807339
20913246,0.043254376930999,0.114315139031926,0.0329557157569516,0.043254376930999,0.118434603501545,0.104016477857878,0.288362512873326,0.0556127703398558,0.0442842430484037,0.155509783728115
149243,0.0452830188679245,0.105660377358491,0.0169811320754717,0.039622641509434,0.113207547169811,0.0811320754716981,0.309433962264151,0.0433962264150943,0.0452830188679245,0.2
22954,0.055365296803653,0.0924657534246575,0.0342465753424658,0.0713470319634703,0.0702054794520548,0.121575342465753,0.286529680365297,0.0513698630136986,0.0313926940639269,0.185502283105023
16743,0.0818109610802224,0.10087370929309,0.0500397140587768,0.109610802223987,0.04527402700556,0.160841938046068,0.220810166799047,0.0837966640190627,0.0270055599682288,0.119936457505957
16707,0.0636363636363636,0.0914772727272727,0.0465909090909091,0.0732954545454545,0.0886363636363636,0.14375,0.223295454545455,0.0982954545454545,0.0448863636363636,0.126136363636364
939583,0.0564334085778781,0.0987584650112867,0.0327313769751693,0.0761851015801354,0.0914221218961625,0.13431151241535,0.240970654627539,0.0925507900677201,0.0564334085778781,0.12020316027088
38459,0.0448504983388704,0.121262458471761,0.026578073089701,0.053156146179402,0.0946843853820598,0.0996677740863787,0.307308970099668,0.0598006644518272,0.0431893687707641,0.149501661129568
22468,0.0980278422273782,0.0794663573085847,0.0464037122969838,0.145011600928074,0.0464037122969838,0.172273781902552,0.162412993039443,0.0841067285382831,0.0406032482598608,0.125290023201856
32603,0.0625,0.0998883928571429,0.0379464285714286,0.0853794642857143,0.0864955357142857,0.145089285714286,0.210379464285714,0.10546875,0.0440848214285714,0.122767857142857
278119,0.0806962025316456,0.0917721518987342,0.055379746835443,0.102848101265823,0.069620253164557,0.132911392405063,0.185126582278481,0.0901898734177215,0.0395569620253165,0.151898734177215
19379,0.0886960713424922,0.0761629308267052,0.0373583996143649,0.111834176910099,0.0674861412388527,0.164376958303206,0.198120028922632,0.0797782598216438,0.0327789828874428,0.143408050132562
144936,0.0648648648648649,0.114594594594595,0.0302702702702703,0.0648648648648649,0.0962162162162162,0.117837837837838,0.265945945945946,0.0562162162162162,0.0421621621621622,0.147027027027027
165507,0.0395752895752896,0.113899613899614,0.0173745173745174,0.0299227799227799,0.111969111969112,0.0994208494208494,0.302123552123552,0.0675675675675676,0.0627413127413127,0.155405405405405
61404,0.0719131614654003,0.108548168249661,0.033921302578019,0.0691994572591588,0.0881953867028494,0.14246947082768,0.255088195386703,0.067842605156038,0.0312075983717775,0.131614654002714
39942,0.0441176470588235,0.111764705882353,0.0367647058823529,0.0544117647058824,0.114705882352941,0.105882352941176,0.266176470588235,0.0691176470588235,0.0441176470588235,0.152941176470588
26743,0.0659498207885305,0.0960573476702509,0.0487455197132617,0.0935483870967742,0.0487455197132617,0.170609318996416,0.231541218637993,0.0767025089605735,0.0240143369175627,0.144086021505376
15924,0.0891029500301024,0.0746538229981939,0.0391330523780855,0.138470800722456,0.0505719446116797,0.191450933172787,0.184828416616496,0.0891029500301024,0.0313064419024684,0.111378687537628
18934,0.0797070228349849,0.0904782421370099,0.037052994398966,0.0969409737182249,0.0762602326583369,0.146919431279621,0.213270142180095,0.0680741059887979,0.037052994398966,0.154243860404998
15641,0.0930287889602665,0.0709017368546277,0.0449678800856531,0.152272186533428,0.0504401617891982,0.190578158458244,0.179871520342612,0.085891030216512,0.0299785867237687,0.102069950035689
3414021,0.078452254171104,0.0724174653887114,0.0390486332978346,0.0993965211217607,0.0500532481363152,0.168974085906993,0.226127085552006,0.0862619808306709,0.0298189563365282,0.149449769258076
162870,0.0490463215258856,0.108991825613079,0.0181653042688465,0.0554041780199818,0.122615803814714,0.0871934604904632,0.299727520435967,0.0762942779291553,0.0426884650317893,0.139872842870118
21473,0.0560344827586207,0.11260775862069,0.0264008620689655,0.0689655172413793,0.0743534482758621,0.125,0.258620689655172,0.0587284482758621,0.0608836206896552,0.158405172413793
192481,0.105527638190955,0.0954773869346734,0.0423546302943288,0.0904522613065327,0.0717875089734386,0.14572864321608,0.206748025843503,0.0839913854989232,0.0430725053840632,0.114860014357502
25169,0.0836267605633803,0.090669014084507,0.0422535211267606,0.0827464788732394,0.0677816901408451,0.14612676056338,0.240316901408451,0.0871478873239437,0.0448943661971831,0.11443661971831
523032,0.0587121212121212,0.107954545454545,0.0222537878787879,0.0445075757575758,0.102746212121212,0.122632575757576,0.276988636363636,0.0866477272727273,0.0520833333333333,0.125473484848485
25664190,0.080394922425952,0.0832157968970381,0.0394922425952045,0.080394922425952,0.0564174894217207,0.148095909732017,0.240479548660085,0.0740479548660085,0.035966149506347,0.161495063469676
13199916,0.0379008746355685,0.107871720116618,0.0233236151603499,0.043731778425656,0.0874635568513119,0.128279883381924,0.297376093294461,0.0553935860058309,0.032069970845481,0.186588921282799
8490390,0.0694980694980695,0.113899613899614,0.028957528957529,0.0965250965250965,0.0714285714285714,0.146718146718147,0.225868725868726,0.1003861003861,0.0347490347490347,0.111969111969112
21019,0.0384995064165844,0.129318854886476,0.0266535044422507,0.0582428430404738,0.0957551826258638,0.11253701875617,0.276406712734452,0.0740375123395854,0.0562685093780849,0.132280355380059
707815,0.065,0.115,0.0275,0.0575,0.085,0.12,0.31,0.065,0.025,0.13
415175,0.0253807106598985,0.106598984771574,0.0203045685279188,0.0456852791878173,0.111675126903553,0.0812182741116751,0.309644670050761,0.050761421319797,0.0253807106598985,0.223350253807107
162617,0.0887991927346115,0.110998990918264,0.0232088799192735,0.082744702320888,0.0837537840565086,0.126135216952573,0.225025227043391,0.0605449041372351,0.0443995963673058,0.15438950554995
16095,0.0574398249452954,0.108862144420131,0.0339168490153173,0.0672866520787746,0.0804157549234136,0.140043763676149,0.259299781181619,0.086980306345733,0.0486870897155361,0.117067833698031
69323,0.0380589914367269,0.125594671741199,0.0209324452901998,0.0237868696479543,0.134157944814462,0.0799238820171266,0.312083729781161,0.0799238820171266,0.0570884871550904,0.128449096098953
10671,0.0626398210290828,0.093214019388516,0.0417598806860552,0.0838926174496644,0.0689783743475019,0.151752423564504,0.241610738255034,0.0935868754660701,0.0316927665920955,0.130872483221477
22631054,0.0479704797047971,0.114391143911439,0.040590405904059,0.0590405904059041,0.0922509225092251,0.118081180811808,0.228782287822878,0.118081180811808,0.044280442804428,0.136531365313653
10128,0.0771276595744681,0.0944148936170213,0.0438829787234043,0.111258865248227,0.0678191489361702,0.160460992907801,0.193262411347518,0.0740248226950355,0.0363475177304965,0.141400709219858
34071,0.0477692654348806,0.129337539432177,0.0243352861649392,0.0414601171698964,0.112663361874718,0.112663361874718,0.261378999549347,0.0815682739972961,0.0554303740423614,0.133393420459667
29778,0.0516393442622951,0.0909836065573771,0.0237704918032787,0.0647540983606557,0.0950819672131148,0.115573770491803,0.308196721311475,0.0565573770491803,0.0631147540983607,0.130327868852459
5142,0.0574057843996494,0.126643295354952,0.0346187554776512,0.0740578439964943,0.0929009640666082,0.137598597721297,0.240578439964943,0.0810692375109553,0.0455740578439965,0.109553023663453
23805,0.0734163795388285,0.0959448714550755,0.0463821892393321,0.100185528756957,0.0702358865624172,0.137556321229791,0.220779220779221,0.0795123244102836,0.0381659157169361,0.137821362311158
212860,0.0672268907563025,0.113445378151261,0.0378151260504202,0.0588235294117647,0.100840336134454,0.142857142857143,0.218487394957983,0.105042016806723,0.0210084033613445,0.134453781512605
27005455,0.0530805687203791,0.118483412322275,0.0170616113744076,0.0341232227488152,0.119431279620853,0.101421800947867,0.276777251184834,0.0947867298578199,0.0502369668246445,0.134597156398104
66164,0.0532598714416896,0.142332415059688,0.0229568411386593,0.0734618916437098,0.0955004591368228,0.126721763085399,0.235078053259871,0.0606060606060606,0.054178145087236,0.135904499540863
524577,0.0675562969140951,0.125104253544621,0.0266889074228524,0.055045871559633,0.0817347789824854,0.139282735613011,0.228523769808173,0.0783986655546289,0.0600500417014178,0.137614678899083
42635,0.0987084870848708,0.0996309963099631,0.0765682656826568,0.14760147601476,0.0387453874538745,0.171586715867159,0.130073800738007,0.11070110701107,0.0396678966789668,0.0867158671586716
43373,0.0556102362204724,0.11761811023622,0.0300196850393701,0.0792322834645669,0.094488188976378,0.111220472440945,0.268700787401575,0.0615157480314961,0.0492125984251969,0.13238188976378
40112,0.0651340996168582,0.10536398467433,0.033205619412516,0.078544061302682,0.0874840357598978,0.137931034482759,0.242656449553001,0.0862068965517241,0.0491698595146871,0.114303959131545
19831,0.0690385429902584,0.0897924608216857,0.0321897501058873,0.0982634476916561,0.0580262600592969,0.184243964421855,0.21728081321474,0.084286319356205,0.0343074968233799,0.132570944515036
64673,0.0670289855072464,0.110507246376812,0.0380434782608696,0.0833333333333333,0.0851449275362319,0.121376811594203,0.255434782608696,0.0688405797101449,0.0380434782608696,0.132246376811594
88923,0.0840425531914894,0.0957446808510638,0.0468085106382979,0.0904255319148936,0.0765957446808511,0.132978723404255,0.219148936170213,0.0797872340425532,0.0478723404255319,0.126595744680851
16705483,0.0456026058631922,0.140065146579805,0.0162866449511401,0.0260586319218241,0.136807817589577,0.0879478827361563,0.273615635179153,0.0814332247557003,0.0423452768729642,0.149837133550489
345792,0.0960577456968351,0.0738478622987229,0.0299833425874514,0.101610216546363,0.0499722376457524,0.218212104386452,0.151027207107163,0.137146029983343,0.031093836757357,0.111049416990561
262376,0.0626215480357837,0.144301828082458,0.0315052508751459,0.0602878257487359,0.0715674834694671,0.145079735511474,0.194087903539479,0.104628549202645,0.0532866588875924,0.132633216647219
8618,0.0602582496413199,0.14155906264945,0.0186513629842181,0.0530846484935438,0.092778574844572,0.124342419894787,0.248684839789574,0.0593017694882831,0.0487804878048781,0.152558584409374
274539,0.0561224489795918,0.147959183673469,0.0255102040816327,0.048469387755102,0.104591836734694,0.0918367346938776,0.278061224489796,0.0561224489795918,0.0331632653061225,0.158163265306122
21111,0.0599001663893511,0.126455906821963,0.0299500831946755,0.0798668885191348,0.0798668885191348,0.128119800332779,0.239600665557404,0.0748752079866889,0.0499168053244592,0.131447587354409
19499,0.0424581005586592,0.13463687150838,0.0217877094972067,0.0446927374301676,0.115083798882682,0.104469273743017,0.268156424581006,0.0737430167597765,0.0558659217877095,0.139106145251397
86665,0.0653907496012759,0.103668261562998,0.0558213716108453,0.062200956937799,0.0909090909090909,0.125996810207337,0.272727272727273,0.0685805422647528,0.0414673046251994,0.113237639553429
63747,0.126063183475091,0.0908262454434994,0.0379708383961118,0.0953827460510328,0.0659173754556501,0.174665856622114,0.184993924665857,0.0741190765492102,0.0355407047387606,0.114520048602673
25433,0.0656314093173161,0.0911221799003809,0.0301787283914445,0.0978611192499268,0.0597714620568415,0.155874597128626,0.229416935247583,0.089950190448286,0.0342806914737767,0.145912686785819
331124,0.0632530120481928,0.0993975903614458,0.0466867469879518,0.0707831325301205,0.0858433734939759,0.144578313253012,0.242469879518072,0.0632530120481928,0.0436746987951807,0.140060240963855
102690,0.0340136054421769,0.102040816326531,0.00680272108843537,0.00680272108843537,0.142857142857143,0.0748299319727891,0.36734693877551,0.0340136054421769,0.0272108843537415,0.204081632653061
3741746,0.0404858299595142,0.133603238866397,0.0215924426450742,0.0418353576248313,0.136302294197031,0.0904183535762483,0.286099865047233,0.0634278002699055,0.0364372469635627,0.149797570850202
144171,0.0469135802469136,0.107818930041152,0.0197530864197531,0.0469135802469136,0.132510288065844,0.0962962962962963,0.279012345679012,0.0765432098765432,0.0641975308641975,0.130041152263374
7567080,0.0660828025477707,0.106687898089172,0.0437898089171974,0.0796178343949045,0.0820063694267516,0.128582802547771,0.223328025477707,0.071656050955414,0.0330414012738853,0.165207006369427
12684530,0.0585635359116022,0.114917127071823,0.0408839779005525,0.0674033149171271,0.112707182320442,0.117127071823204,0.232044198895028,0.0629834254143646,0.0386740331491713,0.154696132596685
52139,0.0519685039370079,0.115748031496063,0.0322834645669291,0.0653543307086614,0.109448818897638,0.118110236220472,0.249606299212598,0.0803149606299213,0.0464566929133858,0.130708661417323
6944155,0.0752136752136752,0.11965811965812,0.0290598290598291,0.0495726495726496,0.0957264957264957,0.126495726495726,0.271794871794872,0.0564102564102564,0.0273504273504274,0.148717948717949
11968,0.0796047213834752,0.0886631896788361,0.034037880867417,0.103486137798518,0.0601152895964864,0.168542410101565,0.208893768871809,0.0757617348339281,0.0345868789459237,0.146307987922042
650426,0.0863095238095238,0.087797619047619,0.0550595238095238,0.0818452380952381,0.0818452380952381,0.126488095238095,0.211309523809524,0.0907738095238095,0.0550595238095238,0.123511904761905
343554,0.0410958904109589,0.107305936073059,0.0273972602739726,0.0547945205479452,0.10958904109589,0.107305936073059,0.289954337899543,0.0593607305936073,0.0342465753424658,0.168949771689498
864,0.0480286738351254,0.116845878136201,0.0279569892473118,0.0623655913978495,0.10179211469534,0.113978494623656,0.246594982078853,0.0917562724014337,0.0702508960573477,0.120430107526882
704723,0.0510948905109489,0.135036496350365,0.0109489051094891,0.0109489051094891,0.124087591240876,0.0401459854014599,0.302919708029197,0.0437956204379562,0.072992700729927,0.208029197080292
10979,0.0700241462573301,0.0986547085201794,0.0231114177302518,0.0996895481200414,0.0565712314591238,0.169713694377372,0.234908589168679,0.0758882373232149,0.0338047602621594,0.137633666781649
29455,0.0554675118858954,0.133122028526149,0.0253565768621236,0.063391442155309,0.0998415213946117,0.0966719492868463,0.267828843106181,0.063391442155309,0.045958795562599,0.148969889064976
3504698,0.0565656565656566,0.137373737373737,0.0202020202020202,0.0464646464646465,0.117171717171717,0.0868686868686869,0.270707070707071,0.0828282828282828,0.0363636363636364,0.145454545454545
876916,0.0514285714285714,0.108571428571429,0.0342857142857143,0.0685714285714286,0.108571428571429,0.108571428571429,0.222857142857143,0.0857142857142857,0.0457142857142857,0.165714285714286
13736167,0.0474205315268369,0.121417404898385,0.0198019801980198,0.0588848358520063,0.113079729025534,0.100052110474205,0.284523189161021,0.0776446065659197,0.0541948931735279,0.122980719124544
9549,0.0723809523809524,0.118095238095238,0.0514285714285714,0.0733333333333333,0.0666666666666667,0.151428571428571,0.214285714285714,0.0828571428571429,0.0533333333333333,0.116190476190476
4637590,0.0476767676767677,0.107070707070707,0.0266666666666667,0.0541414141414141,0.104646464646465,0.111515151515152,0.286464646464646,0.0775757575757576,0.0602020202020202,0.124040404040404
2095762,0.0251572327044025,0.157232704402516,0.00628930817610063,0.0314465408805031,0.0943396226415094,0.0628930817610063,0.408805031446541,0.0314465408805031,0.0188679245283019,0.163522012578616
8786,0.0601831661578718,0.112516354121239,0.0257304840819887,0.0562581770606193,0.10161360662887,0.122110771914522,0.274313126907981,0.0894025294374182,0.0571303968600087,0.100741386829481
731111,0.055,0.145,0.03,0.06,0.105,0.06,0.265,0.06,0.055,0.165
32917,0.0469973890339426,0.139251523063533,0.0252393385552654,0.0443864229765013,0.101827676240209,0.103568320278503,0.29852045256745,0.0574412532637076,0.0374238468233246,0.145343777197563
936829,0.0447427293064877,0.100671140939597,0.0223713646532438,0.0447427293064877,0.125279642058166,0.087248322147651,0.284116331096197,0.0738255033557047,0.0514541387024608,0.165548098434004
33265,0.0765984384891327,0.0884152774847014,0.0341844270943237,0.116691285081241,0.0639375395653091,0.180206794682422,0.211648027009918,0.0734332137581768,0.0276429626503482,0.127242034184427
45109,0.0860165593376265,0.0979760809567617,0.0455381784728611,0.107175712971481,0.0593376264949402,0.168813247470101,0.200091996320147,0.0906163753449862,0.03081876724931,0.113615455381785
323592,0.0548148148148148,0.140246913580247,0.0271604938271605,0.0508641975308642,0.0716049382716049,0.104691358024691,0.247901234567901,0.0518518518518519,0.0414814814814815,0.209382716049383
246185,0.0722720831365139,0.149267831837506,0.0255077940481814,0.0784128483703354,0.0741615493623052,0.123287671232877,0.213509683514407,0.0713273500236183,0.048181388757676,0.14407179971658
89265,0.102112676056338,0.0897887323943662,0.0334507042253521,0.110915492957746,0.0669014084507042,0.154929577464789,0.201584507042254,0.0765845070422535,0.0378521126760563,0.125880281690141
